season,player,team,position,minutes_played,overall_percentile,goal_threat_percentile,link_play_percentile,non_pkxg_p90,non_penalty_goals_p90,shots_per_90,shots_on_target_pct,offensive_duels_won_pct,touches_in_box_per_90,key_passes_per_90,xa_per_90,xg,non_pkxg,goal_conversion_pct,offensive_duels_per_90,passes_to_penalty_area_per_90,accurate_passes_to_penalty_area_pct,penalties_taken,possession,shooting_impact,penalty_box_passes_impact,overall_percentile_z,goal_threat_percentile_z,link_play_percentile_z,non_pkxg_p90_z,non_penalty_goals_p90_z,shots_per_90_z,shots_on_target_pct_z,offensive_duels_won_pct_z,touches_in_box_per_90_z,key_passes_per_90_z,xa_per_90_z,xg_z,non_pkxg_z,goal_conversion_pct_z,offensive_duels_per_90_z,passes_to_penalty_area_per_90_z,accurate_passes_to_penalty_area_pct_z,penalties_taken_z,possession_z,shooting_impact_z,penalty_box_passes_impact_z
2023.0,R. Cicerone,Sacramento Republic,ST,3185.0,0.982,0.897,0.816,0.738,0.887,0.642,0.95,0.706,0.514,0.89,0.652,12.59,12.59,0.837,0.617,0.848,0.493,0.0,48.42,0.947,0.801,1.6674263289625555,1.3612718943117206,1.0939273008602368,0.8119424465743704,1.3496337379643162,0.4914197741619544,1.5622367263107368,0.7152771734592059,0.04139365813195051,1.3704923457218015,0.6188806878124258,1.5133378652341658,1.9943897695670938,1.1645310738090624,0.40277137484291275,1.2069484993529975,0.002461056494516198,-0.6065793064596254,-0.31148150070884684,1.5386907122551567,1.0412548707551097
2023.0,Z. Lewis,Sacramento Republic,ST,1111.0,0.773,0.255,0.95,0.284,0.447,0.596,0.124,0.567,0.284,0.926,0.947,2.46,2.46,0.309,0.394,0.876,0.869,0.0,48.42,0.227,0.972,0.9418060369314067,-0.8548725361387028,1.5600097465039433,-0.7527376687676143,-0.15483035951221533,0.3333683173435666,-1.3027661684039018,0.23438949698602726,-0.7550663310217942,1.4945934519757949,1.6218736992375906,-1.0428677069661343,-1.031654491907232,-0.6511455584974074,-0.36950083904289954,1.3037493447058037,1.3044712461562509,-0.6065793064596254,-0.31148150070884684,-0.9519157012612353,1.6330792203723299
2023.0,L. Archimède,Sacramento Republic,ST,867.0,0.574,0.936,0.149,0.702,0.968,0.872,0.809,0.234,0.915,0.28,0.043,3.32,3.32,0.879,0.369,0.241,0.004,0.0,48.42,0.929,0.021,0.2509044191601212,1.4958974905540363,-1.2260502457394074,0.6878708955780897,1.6265919013634047,1.281677058253893,1.073174488835236,-0.9176651524065517,1.430004334873914,-0.7323319546930824,-1.4517048849263048,-0.8258551904713408,-0.774754386787003,1.3089598968334408,-0.45607844149646604,-0.8915555409739061,-1.690844748677261,-0.6065793064596254,-0.31148150070884684,1.4764255519172473,-1.6582947941655453
2023.0,S. Herrera,Sacramento Republic,ST,1437.0,0.316,0.411,0.472,0.372,0.149,0.489,0.78,0.543,0.461,0.667,0.652,6.56,3.6,0.56,0.631,0.191,0.915,4.0,48.42,0.72,0.475,-0.6448373767443591,-0.3163701511694411,-0.10258285810569664,-0.44945165522115016,-1.173762861894048,-0.0342731148209439,0.9725872201346009,0.1513585312640399,-0.1421384263252167,0.601754937537344,0.6188806878124258,-0.008273151583979343,-0.6911124920966958,0.21198859814828208,0.45125483221691,-1.0644141933896312,1.463759726806357,2.0368791497068357,-0.31148150070884684,0.7534578568826277,-0.08701845073736944
2022.0,A. Martínez,Hartford Athletic,ST,1197.0,0.918,0.954,0.688,0.727,0.957,0.546,0.762,0.904,0.574,0.131,0.17,5.43,4.69,0.993,0.557,0.759,0.266,1.0,48.3,0.748,0.61,1.4452268136994288,1.5580323811274124,0.648714218454308,0.7740316948810625,1.5889802989264914,0.16157325558444974,0.9101537430100687,1.4002826406656046,0.24916582921553587,-1.2459726444665542,-1.0199078935669965,-0.2934175046527196,-0.3655065449094287,1.7009809878996105,0.19498512895435358,0.8992600980530068,-0.78359296758318,0.05428530758198985,-0.3454701290013178,0.8503147729638209,0.3802112989604362
2022.0,R. Dally,Hartford Athletic,ST,1116.0,0.635,0.582,0.755,0.801,0.447,0.348,0.809,0.184,0.482,0.805,0.78,4.67,4.67,0.401,0.784,0.748,0.507,0.0,48.3,0.691,0.723,0.4626883321452892,0.27391130927763424,0.8817554412761615,1.029067660817862,-0.15483035951221533,-0.5187351889816542,1.073174488835236,-1.090646330994026,-0.06941816644596188,1.0774758448443178,1.05407765548165,-0.4851960076016068,-0.3714809659587365,-0.33477766044400725,0.9811097592327365,0.8612311945215472,0.050940159301070195,-0.6065793064596254,-0.3454701290013178,0.6531417652271062,0.7712999042630438
2022.0,J. Obregón,Hartford Athletic,ST,1299.0,0.117,0.635,0.028,0.887,0.695,0.78,0.149,0.479,0.408,0.018,0.089,6.11,6.11,0.436,0.766,0.074,0.004,0.0,48.3,0.316,0.0,-1.3357389945156446,0.4568640426325759,-1.6469157377012618,1.325460810420088,0.6931403136109204,0.9655741446171177,-1.2160530057309407,-0.07005737732792745,-0.32567051078238407,-1.6355122279860328,-1.2953059746701774,-0.12182621254055716,0.05867734959141463,-0.21442030792369213,0.9187738854661687,-1.4689034400424281,-1.690844748677261,-0.6065793064596254,-0.3454701290013178,-0.6440490751460145,-1.7309749774518708
2022.0,M. Iloski,Orange County SC,ST,2772.0,0.933,0.943,0.667,0.656,0.996,0.989,0.706,0.894,0.316,0.489,0.567,10.14,10.14,0.752,0.436,0.837,0.44,0.0,47.95,0.972,0.762,1.4973048250892242,1.520061059110349,0.5756714471220856,0.5293350248606201,1.7223305257482748,1.6836775027702269,0.7159162586226354,1.3656864049481097,-0.6442545064438818,-0.01185608782962232,0.3298827014695813,0.8951045333594636,1.2625231910269066,0.8722346462597255,-0.22405046692090802,1.168919595821538,-0.18106697555886658,-0.6065793064596254,-0.4446036281876861,1.625170101613365,0.9062773875090767
2022.0,E. Torres,Orange County SC,ST,2235.0,0.348,0.606,0.404,0.638,0.546,0.706,0.475,0.344,0.589,0.461,0.348,10.32,8.1,0.557,0.727,0.241,0.546,3.0,47.95,0.617,0.312,-0.5337376191127957,0.3567578300421361,-0.3391023081338461,0.46729924936247963,0.18367406242000436,0.7113174532136242,-0.08531336447552629,-0.5371065595141082,0.3011088719864323,-0.1083791704716169,-0.41471211040198175,0.9405257577420947,0.6531322439975258,0.20167225364654076,0.7837128256386049,-0.8915555409739061,0.18598908854789917,1.3760145356652205,-0.4446036281876861,0.39716277272681055,-0.6511551114836088
2022.0,S. Okoli,Orange County SC,ST,1617.0,0.17,0.372,0.071,0.312,0.415,0.411,0.532,0.401,0.163,0.078,0.248,4.45,3.71,0.486,0.582,0.376,0.106,1.0,47.95,0.496,0.16,-1.1517300209383674,-0.4509957474117565,-1.49735196783052,-0.6562375735482847,-0.26424593023778137,-0.3022734111651666,0.11239264641882547,-0.3399080159243873,-1.1740735427070248,-1.428677050896044,-0.7547097413935631,-0.5407108374026004,-0.6582531763255037,-0.04248123289467038,0.2815627314079197,-0.4248371794514481,-1.3376398568009396,0.05428530758198985,-0.4446036281876861,-0.021397471766916462,-1.177221200032249
2025.0,J. Rodriguez,Las Vegas Lights,ST,2720.0,0.128,0.436,0.064,0.238,0.479,0.443,0.738,0.691,0.145,0.06,0.089,6.31,5.57,0.532,0.23,0.287,0.401,1.0,47.75,0.663,0.259,-1.2975484528297945,-0.23007169203975167,-1.5216995582745945,-0.911273539485084,-0.04541478878664951,-0.19232457163933156,0.8269091068440259,0.6633828198829637,-1.2364051940321006,-1.4907276040230408,-1.2953059746701774,-0.07135818544874489,-0.10263201873989199,0.11570271613202979,-0.9374499111382953,-0.732525580751439,-0.3161159048056954,0.05428530758198985,-0.5012513420084697,0.5562848491459135,-0.8345860502538583
2025.0,N. Pickering,Las Vegas Lights,ST,896.0,0.032,0.387,0.004,0.305,0.571,0.475,0.294,0.206,0.046,0.06,0.0,2.02,2.02,0.532,0.071,0.209,0.043,0.0,47.75,0.351,0.067,-1.6308477257244849,-0.39921667193394283,-1.7303931906523735,-0.6803625973531171,0.26915497704935243,-0.08237573211349672,-0.7131166622277656,-1.0145346124155374,-1.5792292763200169,-1.4907276040230408,-1.5979038662526848,-1.1538973665681218,-1.1630917549920003,0.11570271613202979,-1.4880834627429775,-1.0021850785199702,-1.5557958194304322,-0.6065793064596254,-0.5012513420084697,-0.5229779300445233,-1.4990905831574042
2025.0,S. Stojanovic,Las Vegas Lights,ST,1307.0,0.007,0.167,0.103,0.181,0.167,0.167,0.34,0.106,0.121,0.28,0.089,2.54,2.54,0.209,0.046,0.074,0.968,0.0,47.75,0.206,0.394,-1.7176444113741438,-1.1586431122752092,-1.386048697229038,-1.1077201618958619,-1.1122166033609173,-1.140633312549658,-0.5535644429095168,-1.360496969590486,-1.3195140624655348,-0.7323319546930824,-1.2953059746701774,-1.0226804961294094,-1.0077568077100014,-0.9950237085554511,-1.574661065196544,-1.4689034400424281,1.6472877588597394,-0.6065793064596254,-0.5012513420084697,-1.02455838832213,-0.3673563005560527
2024.0,J. Agudelo,San Antonio,ST,2396.0,0.34,0.376,0.433,0.539,0.479,0.309,0.078,0.131,0.844,0.33,0.348,9.15,7.67,0.624,0.929,0.351,0.348,2.0,47.59,0.11,0.291,-0.5615125585206865,-0.43718799395100616,-0.238233719151253,0.12610248412270775,-0.04541478878664951,-0.6527353371537654,-1.4623183877221504,-1.2740063802967487,1.184140599091671,-0.559969307118092,-0.41471211040198175,0.6452877992549919,0.5246821914374113,0.43207061418542975,1.4832598534634218,-0.5112665056593108,-0.4996439368590784,0.7151499216236052,-0.5465695130650949,-1.356639243457649,-0.7238352947699341
2024.0,L. Solignac,San Antonio,ST,1453.0,0.255,0.468,0.138,0.348,0.461,0.309,0.394,0.518,0.152,0.216,0.17,4.99,3.51,0.819,0.206,0.174,0.546,2.0,47.59,0.355,0.238,-0.856621289729527,-0.11960966435374916,-1.2643107450086668,-0.5321660225520041,-0.1069610473197802,-0.6527353371537654,-0.36626401153592053,0.06486794197030264,-1.2121651074056823,-0.9529561435890704,-1.0199078935669965,-0.40444716425470684,-0.7179973868185803,1.1026330067986145,-1.0205644094937192,-1.123186135210978,0.18598908854789917,0.7151499216236052,-0.5465695130650949,-0.5091412277472099,-0.9072662335401838
2024.0,K. Lacey,San Antonio,ST,949.0,0.135,0.064,0.351,0.103,0.0,0.465,0.422,0.617,0.5,0.433,0.411,1.46,1.46,0.0,0.83,0.667,0.309,0.0,47.59,0.422,0.55,-1.27324538084789,-1.5141927638895296,-0.5234483500675511,-1.3765418557211369,-1.6832291130849644,-0.11673474446531998,-0.26914526934220406,0.40737067557350176,-0.007086515120886155,-0.20490225311361165,-0.20051360287728548,-1.2952078424251965,-1.3303755443726146,-1.713729042176762,1.1404125477472984,0.5812001776080725,-0.6346928661059071,-0.6065793064596254,-0.5465695130650949,-0.27737646426721235,0.17255363242807836
2024.0,J. LaCava,San Antonio,ST,1285.0,0.106,0.043,0.241,0.092,0.06,0.128,0.025,0.755,0.117,0.433,0.089,1.93,1.93,0.071,0.167,0.468,0.805,0.0,47.59,0.025,0.663,-1.3739295362014945,-1.5866834695584688,-0.906053342760146,-1.4144526074144448,-1.4780749179745283,-1.274633460721769,-1.6461502925888283,0.884798728474931,-1.333365540537774,-0.20490225311361165,-1.2953059746701774,-1.1766079787594372,-1.1899766497138848,-1.469575555635551,-1.1556254693212824,-0.10677725900651369,1.0828524904691472,-0.6065793064596254,-0.5465695130650949,-1.6506691672755562,0.563642237730686
2024.0,M. Chol,San Antonio,ST,1303.0,0.067,0.103,0.085,0.043,0.167,0.057,0.138,0.418,0.113,0.113,0.0,1.51,1.51,0.337,0.475,0.5,0.72,0.0,47.59,0.071,0.652,-1.5093323658149624,-1.3795671676472143,-1.4486567869423717,-1.5833277740482712,-1.1122166033609173,-1.5185824484197155,-1.2542067973070434,-0.2810944152046461,-1.347217018610013,-1.3080231975935508,-1.5979038662526848,-1.2825908356522435,-1.3154394917493455,-0.5548596764811552,-0.0889894070933445,0.0038522785395503243,0.7885150805722123,-0.6065793064596254,-0.5465695130650949,-1.4915470908564534,0.525571665533087
2022.0,C. Jennings,Las Vegas Lights,ST,2285.0,0.745,0.621,0.5,0.55,0.73,0.713,0.294,0.66,0.309,0.461,0.567,8.22,7.48,0.631,0.681,0.493,0.819,1.0,47.35,0.482,0.702,0.8445937490037886,0.40853690551994976,-0.005192496329399649,0.16401323581601576,0.8128135940920083,0.7353687618599005,-0.7131166622277656,0.5561344891587299,-0.6684945930703001,-0.1083791704716169,0.3298827014695813,0.4106114732780642,0.46792519146898887,0.45614208468949285,0.624410037124043,-0.020347932798651224,1.1313315932757009,0.05428530758198985,-0.6145467696500349,-0.06982592980751302,0.6986197209767185
2022.0,D. Iskenderian,Las Vegas Lights,ST,1305.0,0.284,0.032,0.099,0.074,0.06,0.273,0.018,0.592,0.046,0.0,0.567,1.76,1.76,0.06,0.564,0.635,0.106,0.0,47.35,0.021,0.316,-0.7559371343759227,-1.624654791575532,-1.3999616060542233,-1.476488382912585,-1.4780749179745283,-0.7764277816203295,-1.6704299781372574,0.3208800862797645,-1.5792292763200169,-1.6975627811130294,0.3298827014695813,-1.2195058017874778,-1.2407592286329998,-1.5074021521419358,0.2192268576413518,0.4705706400620083,-1.3376398568009396,-0.6065793064596254,-0.6145467696500349,-1.6645058695728696,-0.6373112670481182
2022.0,C. Torres,Las Vegas Lights,ST,908.0,0.078,0.145,0.007,0.025,0.131,0.046,0.979,0.557,0.028,0.078,0.043,0.68,0.68,0.337,0.11,0.255,0.004,0.0,47.35,0.305,0.025,-1.4711418241291123,-1.234585756309336,-1.7199585090334846,-1.6453635495464116,-1.2353091204271789,-1.5563773620067212,1.6628239950113721,0.19979326126853275,-1.6415609276450924,-1.428677050896044,-1.4517048849263048,-1.4920331480832651,-1.5633779652956132,-0.5548596764811552,-1.353022402915414,-0.843155118297503,-1.690844748677261,-0.6065793064596254,-0.6145467696500349,-0.6821000064636261,-1.6444509497300548
2022.0,A. Hoppenot,Detroit City,ST,2733.0,0.986,0.298,1.0,0.337,0.415,0.213,0.167,0.848,0.947,1.0,0.996,6.55,6.55,0.5,0.809,0.993,0.372,0.0,47.25,0.128,0.965,1.681313798666501,-0.7064391864356371,1.7339211068187594,-0.5700767742453119,-0.26424593023778137,-0.9825818557312701,-1.1536195286064086,1.206543720647633,1.540816159451826,1.7496901703867807,1.7884725384234657,-0.010796552938569912,0.19011461267618282,0.005661708113455758,1.067687361686303,1.7082385913586007,-0.41653690347641437,-0.6065793064596254,-0.6428706265604267,-1.294374083119739,1.6088524926102215
2022.0,P. Botello Faz,Detroit City,ST,2296.0,0.713,0.599,0.691,0.546,0.606,0.142,0.592,0.383,0.848,0.504,0.493,7.46,7.46,0.865,0.77,0.61,0.66,0.0,47.25,0.337,0.667,0.733493991372225,0.33259426148582305,0.6591489000731969,0.15022750792754014,0.38882825753044026,-1.2265308434292166,0.3205042368339322,-0.4021812402158781,1.1979920771639099,0.03985270644287487,0.07828445453581129,0.21883297032917673,0.4619507704196811,1.2608169558253146,0.9326263018587393,0.3841413138541457,0.5807474971155527,-0.6065793064596254,-0.6428706265604267,-0.5714063880851197,0.5774860821661766
2022.0,F. Atuahene,Detroit City,ST,858.0,0.415,0.422,0.152,0.851,0.362,0.996,0.121,0.248,0.979,0.06,0.0,3.76,3.76,0.085,0.982,0.34,0.0,0.0,47.25,0.564,0.014,-0.3011225015717097,-0.2783988291523778,-1.2156155641205182,1.2013892594238071,-0.4454654692519999,1.7077288114165032,-1.3131717479246572,-0.8692304224020588,1.6516279840297383,-1.4907276040230408,-1.5979038662526848,-0.7148255308693535,-0.6433171237022347,-1.421432614627425,1.6668043706649824,-0.5492954091907701,-1.704695920907705,-0.6065793064596254,-0.6428706265604267,0.21382646728740928,-1.6825215219276537
2023.0,T. Bagley,Las Vegas Lights,ST,2525.0,0.103,0.163,0.238,0.128,0.206,0.156,0.355,0.642,0.043,0.191,0.567,4.21,4.21,0.252,0.021,0.823,0.156,0.0,47.21,0.213,0.582,-1.3843451384794536,-1.1724508657359596,-0.9164880243790351,-1.290381056418164,-0.9788663765391337,-1.1784282261366636,-0.5015365453057402,0.493861264867239,-1.5896178848741962,-1.0391374673765656,0.3298827014695813,-0.6012724699127754,-0.5088926500928125,-0.8471561040304922,-1.6612386676501103,1.1205191731451347,-1.1645002039203896,-0.6065793064596254,-0.654200169324583,-1.0003441593018318,0.2833043879120024
2023.0,P. Botello Faz,Las Vegas Lights,ST,1294.0,0.064,0.521,0.113,0.876,0.387,0.489,0.23,0.035,0.61,0.131,0.089,6.58,5.84,0.511,0.628,0.067,0.762,1.0,47.21,0.273,0.174,-1.5197479680929216,0.06334306900119231,-1.3512664251660749,1.2875500587267799,-0.35998455462265144,-0.0342731148209439,-0.9351023586705461,-1.6061302431846993,0.3738291318656873,-1.2459726444665542,-1.2953059746701774,-0.0032263488747979823,-0.021977334574238814,0.04348830461984058,0.440865519922482,-1.4931036513806297,0.9339523889918743,0.05428530758198985,-0.654200169324583,-0.7927936248421323,-1.1287677445080324
2023.0,J. Dolling,Las Vegas Lights,ST,1280.0,0.021,0.014,0.777,0.06,0.0,0.021,0.422,0.0,0.209,0.957,0.78,1.63,1.63,0.0,0.326,0.401,0.989,0.0,47.21,0.06,0.812,-1.6690382674103348,-1.6867896821489086,0.9582764398146806,-1.5247384305222498,-1.6832291130849644,-1.6422748928862796,-0.26914526934220406,-1.7272170681959316,-1.0147815448762763,1.6014582934722885,1.05407765548165,-1.252310019397156,-1.2795929654534997,-1.713729042176762,-0.6049919177166002,-0.33840785324358547,1.7200064130695705,-0.6065793064596254,-0.654200169324583,-1.529598022174065,1.0793254429527086
2024.0,R. Serrano,Louisville City,ST,2750.0,0.947,0.426,0.996,0.521,0.479,0.606,0.355,0.95,0.241,0.979,0.996,8.69,8.69,0.333,0.245,0.972,0.798,0.0,47.14,0.468,0.996,1.5459109690530328,-0.26459107569162743,1.7200081979935742,0.06406670862456733,-0.04541478878664951,0.36772732969539007,-0.5015365453057402,1.5594253249660808,-0.9039697202983638,1.6772978584052844,1.7884725384234657,0.5292113369438232,0.8293776649521015,-0.568614802483477,-0.8855033496661554,1.6356379573439959,1.0586129390658703,-0.6065793064596254,-0.6740268691618571,-0.11825438784810939,1.7161422869852732
2024.0,W. Harris,Louisville City,ST,2653.0,0.801,0.961,0.514,0.947,0.95,0.947,0.794,0.465,0.908,0.638,0.348,15.25,13.77,0.833,0.532,0.135,0.794,2.0,47.14,0.95,0.273,1.0390183248590248,1.5821959496837252,0.043502684558748846,1.5322467287472223,1.565045642830274,1.5393696508925685,1.0211465912314592,-0.11849210733242012,1.4057642482474957,0.5017846019438494,-0.41471211040198175,2.1845626255552713,2.3468806114762453,1.1507759478067408,0.1084075265007871,-1.2580158840952436,1.0447617668354263,0.7151499216236052,-0.6740268691618571,1.5490682389781418,-0.7861325947296415
2024.0,P. Goodrum,Louisville City,ST,2156.0,0.777,0.617,0.741,0.482,0.755,0.752,0.447,0.766,0.727,0.745,0.652,8.04,6.56,0.532,0.745,0.482,0.982,2.0,47.14,0.61,0.851,0.9556935066353521,0.39472915205919945,0.833060260388013,-0.07034413828807025,0.8982945087213567,0.869368910032012,-0.18243210666924276,0.9228545877641754,0.7789848654786791,0.870640667754329,0.6188806878124258,0.3651902488954326,0.1931018232008366,0.11570271613202979,0.8460486994051728,-0.058376836330110794,1.6957668616662935,0.7151499216236052,-0.6740268691618571,0.37294854370651226,1.214302926198741
2024.0,S. Gleadle,Louisville City,ST,1035.0,0.734,0.638,0.67,0.837,0.479,0.475,0.809,0.44,0.869,0.592,0.567,4.45,4.45,0.401,0.401,0.688,0.344,0.0,47.14,0.755,0.578,0.8064032073179386,0.4672198577281386,0.5861061287409746,1.1531392118141424,-0.04541478878664951,-0.08237573211349672,1.073174488835236,-0.20498269662615737,1.270712337043165,0.343210966174858,0.3298827014695813,-0.5407108374026004,-0.43719959750112053,-0.33477766044400725,-0.3452591103559009,0.6538008116226768,-0.5134951090895223,-0.6065793064596254,-0.6740268691618571,0.8745290019841191,0.2694605434765118
2025.0,L. Ivanovic,Monterey Bay FC,ST,1599.0,0.422,0.486,0.521,0.574,0.415,0.695,0.691,0.592,0.457,0.433,0.652,5.35,5.35,0.22,0.379,0.642,0.521,0.0,47.09,0.805,0.645,-0.2768194295898052,-0.05747477378037293,0.0678502750028231,0.24672760314686928,-0.26424593023778137,0.6735225396266183,0.6638883610188586,0.3208800862797645,-0.15598990439745575,-0.20490225311361165,0.6188806878124258,-0.3136047154894446,-0.16835065028227636,-0.9571971120490663,-0.4214474005150394,0.4947708514002099,0.09941926210762418,-0.6065793064596254,-0.688188797617052,1.0474877807005354,0.5013449377709785
2025.0,I. Paul,Monterey Bay FC,ST,1459.0,0.401,0.223,0.709,0.28,0.301,0.113,0.028,0.677,0.961,0.638,0.805,3.95,3.21,0.67,0.801,0.27,0.546,1.0,47.09,0.039,0.337,-0.3497286455355186,-0.9653345638247053,0.7217569897865307,-0.7665233966560897,-0.65403890094761,-1.3261719792495044,-1.635744713068073,0.6149480898784712,1.5892963327046628,0.5017846019438494,1.1390770632295453,-0.6668809051321316,-0.8076137025581951,0.5902545632121299,1.0399825289011617,-0.7912975225727854,0.18598908854789917,0.05428530758198985,-0.688188797617052,-1.60224070923496,-0.5646310837617928
2025.0,A. Søjberg,Monterey Bay FC,ST,1529.0,0.387,0.45,0.677,0.333,0.447,0.436,0.72,0.993,0.039,0.844,0.652,5.12,3.64,0.525,0.0,0.759,0.869,2.0,47.09,0.631,0.897,-0.39833478949932766,-0.18174455492712557,0.6104537191850489,-0.5838625021337875,-0.15483035951221533,-0.21637588028560797,0.7644756297194937,1.7081891385513088,-1.6034693629464352,1.2119187099528101,0.6188806878124258,-0.3716429466450288,-0.6791636499980804,0.09163124562796672,-1.7339638537111062,0.8992600980530068,1.3044712461562509,0.7151499216236052,-0.688188797617052,0.4455912307674071,1.3735071372068823
2022.0,M. Arteaga,Indy Eleven,ST,1560.0,0.805,0.67,0.84,0.635,0.546,0.933,0.879,0.316,0.684,0.787,0.78,5.65,5.65,0.227,0.851,0.649,0.887,0.0,46.6,0.979,0.833,1.0529057945629703,0.5776818854141411,1.1774047538113483,0.4569599534461229,0.18367406242000436,1.491267033600016,1.3159713443195271,-0.6339760195230937,0.6300814762021097,1.0154252917173212,1.05407765548165,-0.23790267485172575,-0.07873433454266136,-0.9331256415450032,1.2131377338082943,0.5189710627384114,1.366801521193249,-0.6065793064596254,-0.8269756964779704,1.6493843306336633,1.1520056262390337
2025.0,E. Goldthorp,FC Tulsa,ST,1107.0,0.762,0.227,0.876,0.17,0.213,0.642,0.468,0.823,0.415,0.872,0.982,2.09,2.09,0.128,0.528,0.887,0.16,0.0,46.6,0.55,0.695,0.9036154952455567,-0.951526810363955,1.302620933238016,-1.1456309135891696,-0.9549317204429162,0.4914197741619544,-0.10959305002395527,1.120053131353896,-0.30143042415596577,1.3084417925948049,1.7408728700846443,-1.1362335570859874,-1.1421812813194236,-1.2735650101024663,0.09455511010821645,1.3417782482372633,-1.1506490316899456,-0.6065793064596254,-0.8269756964779704,0.1653980092468131,0.67439299321461
2025.0,T. Calheira,FC Tulsa,ST,3008.0,0.649,0.805,0.596,0.894,0.652,0.801,0.418,0.326,0.702,0.745,0.805,18.64,14.2,0.78,0.351,0.401,0.174,6.0,46.6,0.628,0.223,0.5112944761090983,1.0436935647144638,0.3287173154750468,1.3495858342249203,0.5461131404484414,1.0377280705559468,-0.28301937536987787,-0.5993797838055989,0.6924131275271851,0.870640667754329,1.1390770632295453,3.039995684761492,2.4753306640363597,0.9685205282759778,-0.5184143152630339,-0.33840785324358547,-1.1021699288833917,3.358608377790066,-0.8269756964779704,0.4352137040444221,-0.9591806501732734
2022.0,Stéfano Pinho,Indy Eleven,ST,2267.0,0.642,0.887,0.418,0.844,0.887,0.496,0.73,0.106,0.677,0.241,0.348,10.53,9.79,0.94,0.688,0.191,0.986,1.0,46.6,0.681,0.642,0.48699140412719377,1.326752510659845,-0.2904071272456978,1.1772642356189749,1.3496337379643162,-0.010221806174667485,0.7991608947886782,-1.360496969590486,0.6058413895756913,-0.8667748198015751,-0.41471211040198175,0.9935171861884975,1.1579708226640224,1.5187255683688472,0.6486517658110412,-1.0644141933896312,1.7096180338967375,0.05428530758198985,-0.8269756964779704,0.6185500094838233,0.49096205444436064
2022.0,J. Tejada,Indy Eleven,ST,1430.0,0.33,0.124,0.443,0.064,0.149,0.124,0.28,0.514,0.376,0.504,0.411,1.9,1.9,0.184,0.699,0.202,0.915,0.0,46.6,0.145,0.486,-0.5962312327805501,-1.307076461978275,-0.20345144708828977,-1.5109527026337741,-1.173762861894048,-1.2883770656624987,-0.7616760333246236,0.05102944768330469,-0.4364823353602963,0.03985270644287487,-0.20051360287728548,-1.184178182823209,-1.1989382812878462,-1.0809932460699618,0.6867459108906104,-1.0263852898581718,1.463759726806357,-0.6065793064596254,-0.8269756964779704,-1.2355680983561577,-0.04894787853977043
2023.0,S. Simonsen,Detroit City,ST,1386.0,0.738,0.333,0.897,0.663,0.301,0.582,0.216,0.252,0.645,0.982,0.855,5.12,5.12,0.206,1.0,0.911,0.539,0.0,46.56,0.319,0.89,0.8202906770218841,-0.5856213436540719,1.3756637045702387,0.5534600486654524,-0.65403890094761,0.28526570005101376,-0.9836617297674044,-0.8553919281150609,0.495029564997779,1.6876396172597838,1.3090758787253358,-0.3716429466450288,-0.23705649234931422,-1.0053400530571923,1.7291402444315502,1.4247504013968113,0.16174953714462217,-0.6065793064596254,-0.8383052392421267,-0.6336715484230295,1.349280409444774
2023.0,D. Suárez,Detroit City,ST,1538.0,0.291,0.379,0.191,0.525,0.259,0.567,0.553,0.716,0.234,0.011,0.0,5.62,4.88,0.301,0.674,0.493,0.496,1.0,46.56,0.56,0.507,-0.7316340623940182,-0.42683217885544344,-1.079964703074962,0.07785243651304298,-0.7976468375249152,0.2337271815232786,0.18523170306411296,0.7498734091767009,-0.9282098069247822,-1.6596429986465313,-1.5979038662526848,-0.24547287891549768,-0.3087495449410061,-0.6786558105020509,0.6001683084370444,-0.020347932798651224,0.012849435667349198,0.05428530758198985,-0.8383052392421267,0.19998976499009638,0.023732304746554952
2023.0,B. Morris,Detroit City,ST,2769.0,0.216,0.241,0.39,0.174,0.326,0.177,0.33,0.05,0.333,0.383,0.348,5.27,5.27,0.379,0.163,0.44,0.266,0.0,46.56,0.199,0.319,-0.9920241193429951,-0.9031996732513289,-0.3877974890219946,-1.1318451857006941,-0.5685579863182615,-1.1062743001978346,-0.5882497079787012,-1.5542358896084572,-0.5853857246368659,-0.37726490068860213,-0.41471211040198175,-0.3337919263261696,-0.19224833447950698,-0.41043085345677693,-1.169477885713853,-0.2035781043593199,-0.78359296758318,-0.6065793064596254,-0.8383052392421267,-1.048772617342428,-0.6269283837215003
2023.0,Y. Matthews,Detroit City,ST,1081.0,0.092,0.046,0.298,0.266,0.082,0.713,0.004,0.23,0.358,0.039,0.567,2.3,2.3,0.046,0.262,0.567,0.078,0.0,46.56,0.018,0.216,-1.4225356801653035,-1.5763276544629061,-0.7077943920012559,-0.8147734442657545,-1.4028517131007017,0.7353687618599005,-1.7189893492341157,-0.9315036466935497,-0.498813986685372,-1.5631199160045368,0.3298827014695813,-1.0832421286395844,-1.0794498603016933,-1.555545093150062,-0.8266305799977302,0.2354828727766219,-1.4345980624140473,-0.6065793064596254,-0.8383052392421267,-1.6748833962958545,-0.9834073779353818
